298,27,27,36
282,15,26,43
287,27,33,33
283,21,27,30
265,19,41,41
294,24,33,33
311,28,30,35
310,26,39,38
327,32,30,32
337,39,28,42
341,48,42,36
349,55,27,27
363,63,35,31
375,74,28,36
385,92,39,36
399,105,29,36
418,132,26,28
420,130,24,26
427,150,26,30
438,174,33,38
450,187,31,35
443,186,32,31
444,182,32,35
435,159,27,31
424,137,26,33
405,112,28,34
393,89,31,38
393,92,31,32
377,76,35,26
364,59,32,36
351,41,28,34
335,26,41,34
339,28,32,35
326,18,29,35
307,9,36,36
294,3,32,31
284,5,30,32
283,4,32,24
265,5,33,22
274,2,26,30
286,1,35,23
299,4,34,29
288,3,38,31
304,5,47,34
319,6,32,37
329,15,33,26
348,23,29,38
340,25,39,38
356,38,28,34
366,54,30,33
383,75,34,36
392,92,35,30
392,91,30,32
402,108,29,37
418,132,31,32
426,158,33,39
437,188,36,39
435,185,31,37
440,185,35,37
431,163,36,34
410,140,36,33
397,118,32,36
400,113,37,46
381,99,29,35
384,95,31,41
368,81,34,39
336,42,32,43
336,40,30,42
325,34,34,38
322,34,30,32
294,13,25,39
291,12,42,33
282,9,27,35
264,5,33,30
283,7,38,35
296,2,36,35
295,3,34,32
318,14,31,30
322,8,35,37
337,12,31,46
338,20,29,40
353,32,34,38
348,32,43,38
352,30,29,41
366,41,30,42
378,57,37,45
394,69,27,42
393,78,46,48
416,105,34,39
412,110,46,42
425,133,39,40
443,176,41,52
450,185,41,38
453,178,36,40
434,150,39,44
414,128,60,45
406,107,43,40
397,105,43,40
385,85,38,39
374,68,35,38
360,54,27,38
346,37,30,36
342,32,36,44
327,26,35,32
308,20,38,36
298,9,34,33
286,5,31,35
287,4,34,41
270,5,38,29
285,3,33,31
300,4,27,30
308,-1,40,43
309,3,31,35
321,4,37,40
336,6,46,39
358,14,32,46
372,27,40,39
363,27,36,39
369,42,48,36
397,52,32,47
407,76,39,31
410,83,41,44
420,92,42,40
429,103,40,43
449,134,27,40
458,151,31,40
470,170,40,40
468,171,32,38
466,165,26,35
452,139,24,41
437,124,33,43
420,107,32,34
421,106,30,41
404,88,32,34
387,75,39,32
373,60,37,39
363,50,38,42
358,54,35,37
340,42,41,39
332,39,32,35
314,29,31,36
301,24,35,44
298,27,34,35
283,29,37,34
274,24,33,42
279,30,38,37
286,30,40,42
290,34,33,41
311,41,42,43
314,44,39,38
324,55,37,42
335,64,38,39
337,62,46,46
369,93,38,42
364,96,38,46
376,103,43,55
