749,423,30,28
750,411,44,43
750,409,38,37
752,414,33,41
758,416,37,41
742,448,41,45
726,465,39,41
721,489,32,40
706,489,37,42
698,477,37,43
669,450,49,50
667,434,33,42
651,431,34,43
649,414,35,44
636,411,41,39
618,396,45,42
619,395,37,40
601,399,44,39
603,400,40,44
598,412,40,49
585,445,36,64
578,471,49,59
573,508,41,47
573,499,48,56
574,467,33,55
561,430,40,45
556,413,40,48
547,405,49,45
537,395,49,44
537,387,40,43
525,381,50,49
516,390,47,46
510,397,46,49
502,406,46,56
495,412,52,61
472,467,49,66
466,511,49,60
454,524,50,52
454,525,55,57
441,515,47,50
439,480,55,43
425,436,47,49
425,428,45,42
416,422,53,54
416,424,46,52
412,431,56,52
432,478,48,58
442,509,39,52
454,526,53,58
464,537,58,66
504,494,46,53
502,499,50,54
527,467,58,56
538,456,58,57
549,434,59,61
550,438,59,61
570,428,70,61
582,418,59,65
590,421,62,67
614,431,53,67
605,434,63,69
628,474,65,61
642,507,54,59
641,589,84,73
659,580,71,82
664,569,63,72
669,524,73,59
682,485,63,69
690,458,60,66
