934,348,54,62
939,353,66,63
939,354,48,60
936,344,58,68
927,347,65,65
958,405,51,66
951,396,59,57
984,341,60,83
991,212,71,95
987,227,81,80
1015,185,84,64
1006,171,74,76
1018,183,86,85
1047,260,83,96
1051,279,86,89
1047,266,72,90
1072,308,68,96
1063,321,69,86
1060,255,71,78
1032,194,80,76
984,222,81,66
991,219,81,78
967,261,72,80
921,363,87,90
933,360,59,77
873,273,75,74
885,273,66,72
856,255,62,85
828,270,86,77
826,282,70,69
807,384,65,101
820,401,73,75
811,423,80,81
792,314,71,66
801,278,69,77
811,281,70,83
801,273,87,74
805,278,66,87
813,380,69,81
820,408,49,57
835,336,70,80
840,347,66,80
862,288,61,71
877,258,68,77
889,255,68,73
889,306,81,108
909,314,83,81
928,395,59,89
945,317,63,92
948,327,70,74
960,251,69,78
957,245,72,84
960,236,99,83
990,303,72,92
973,302,95,96
997,362,75,77
993,365,93,108
973,293,93,107
967,231,90,80
975,246,84,83
955,260,110,87
946,285,93,111
954,302,92,110
949,312,96,99
937,318,93,101
952,311,87,108
940,221,89,86
933,222,80,101
907,240,90,93
903,251,107,87
918,243,90,95
901,371,90,92
906,387,81,102
910,317,89,92
900,228,80,99
904,233,78,87
876,227,93,96
888,231,90,104
891,417,90,81
885,378,99,81
870,276,90,102
874,273,88,110
882,255,99,102
874,252,85,93
870,254,78,79
864,345,62,99
847,359,77,107
858,396,83,98
846,387,90,83
841,284,77,90
844,281,92,99
859,282,59,87
835,261,80,102
849,287,66,77
843,275,89,80
849,296,63,102
846,321,89,77
858,384,65,63
814,267,67,75
817,288,83,84
790,396,74,83
793,396,54,83
769,348,93,69
786,344,74,92
781,300,60,77
769,329,63,86
760,345,68,77
756,392,75,84
739,404,92,81
750,402,72,77
768,350,53,75
756,348,78,78
760,353,73,74
769,413,72,74
778,425,72,68
796,393,78,84
789,401,71,74
798,357,83,80
823,335,72,90
826,339,63,75
837,407,57,87
837,407,72,90
850,429,60,108
850,329,61,95
852,342,62,81
855,312,72,90
856,320,81,81
864,326,66,98
862,435,67,116
870,318,74,87
871,339,72,89
871,326,86,92
877,294,80,93
889,299,86,102
879,302,81,81
888,426,70,74
885,413,89,84
894,429,68,87
882,284,95,104
886,302,94,89
888,264,82,98
885,267,93,84
895,278,78,95
895,438,77,78
904,401,78,96
879,272,93,110
886,291,76,104
864,243,92,96
858,234,96,86
862,231,76,98
847,311,108,116
849,422,92,105
841,320,102,92
835,308,107,104
817,218,95,104
829,230,84,86
832,224,80,110
813,300,77,110
810,306,89,104
805,398,80,117
