857,434,118,132
859,446,118,118
863,435,99,117
857,441,124,106
839,422,141,142
868,426,127,111
860,396,136,144
869,399,138,129
892,378,102,129
896,372,111,136
890,374,109,126
892,368,135,127
901,348,127,120
905,347,133,130
919,359,132,102
919,332,145,132
916,318,141,136
932,326,100,123
926,321,145,135
956,314,108,127
947,300,108,136
953,308,123,124
958,294,115,147
958,291,145,141
968,287,135,145
976,294,111,121
976,284,114,126
974,285,132,133
985,285,103,144
994,288,114,135
1005,287,103,129
995,297,124,127
1013,288,112,144
1019,285,114,142
1016,303,91,123
1017,299,118,129
1023,314,120,118
1035,330,111,117
1025,333,129,114
1035,330,135,118
1043,330,124,124
1040,330,123,117
1047,341,129,129
1058,342,115,124
1059,348,118,127
1058,350,133,156
1068,368,120,139
1071,375,133,121
1068,389,136,130
1074,413,118,126
1091,410,102,136
1076,413,126,138
1091,432,112,123
1109,429,87,112
1107,402,114,123
1106,404,110,121
1119,378,106,120
1109,372,115,118
1115,357,108,103
1118,329,112,114
1107,320,106,123
1119,323,127,108
1115,282,117,117
1112,282,109,123
1139,270,91,108
1133,237,109,118
1134,227,97,130
1131,233,105,121
1131,222,117,115
1137,212,108,115
1143,198,115,121
1134,188,111,114
1151,183,100,111
1154,162,115,126
1146,161,112,124
1142,158,130,129
1149,134,114,142
1154,144,123,111
1158,125,112,129
1160,120,121,148
1152,102,109,144
1167,125,114,133
1152,96,139,153
1161,113,117,129
1166,102,112,135
1155,96,114,121
1172,93,114,123
1167,95,126,121
1166,92,115,124
1163,75,115,150
1169,98,123,126
1169,78,126,145
1179,90,112,138
1173,90,130,139
1187,92,94,129
1181,87,112,139
1172,86,126,139
1179,90,102,135
1164,95,132,138
1178,110,124,139
1184,111,114,123
1179,105,118,130
1190,108,109,136
1179,116,114,127
1184,134,118,130
1184,125,130,141
1188,126,129,130
1173,125,118,153
1187,144,112,133
1190,173,108,136
1191,176,112,129
1197,188,106,124
1193,197,115,114
1196,191,108,129
1185,192,118,145
1187,203,106,138
1191,206,105,153
1191,230,118,136
1196,230,108,147
1194,249,109,145
1206,263,103,156
1191,294,111,138
1203,294,102,150
1199,320,133,151
1209,332,99,135
1209,347,102,142
1205,374,111,142
1209,389,100,142
1208,387,112,130
1206,354,111,139
1208,359,105,132
1208,344,103,115
1212,335,106,139
1199,326,108,112
1197,314,121,142
1205,303,108,109
1212,296,114,132
1202,278,117,127
1206,267,117,112
1215,251,109,127
1211,243,118,130
1206,246,127,138
1202,237,127,106
