699,530,87,187
1031,567,102,198
737,547,94,180
1034,580,99,183
929,555,93,182
881,563,94,200
1042,562,76,184
1168,575,100,171
1143,563,95,195
1033,563,79,177
911,591,99,169
766,595,76,181
525,595,94,152
769,554,98,187
471,568,87,173
534,536,81,177
618,514,88,191
697,521,80,176
791,479,77,171
895,419,68,162
981,341,77,152
1026,293,69,162
1024,272,65,143
930,251,93,146
808,579,98,186
837,272,61,142
751,277,66,159
937,574,78,184
1027,568,85,199
991,553,88,203
924,560,73,173
881,577,83,185
966,569,72,181
