725,136,35,33
724,134,33,39
720,136,36,36
723,132,38,41
717,136,39,38
725,133,30,42
719,133,34,42
723,125,27,46
718,131,45,40
716,131,39,50
711,130,49,45
724,125,34,48
711,127,56,46
722,132,37,43
722,124,33,51
719,130,44,57
720,123,37,46
723,134,36,36
679,144,44,43
663,152,48,39
662,150,45,40
648,159,39,34
635,164,32,41
630,162,39,47
617,179,37,40
620,186,35,44
616,183,37,41
620,192,39,41
623,206,40,40
622,204,35,38
622,206,37,44
621,204,41,46
618,212,43,40
624,210,37,44
620,223,44,41
623,226,41,47
621,230,44,44
624,235,39,41
627,236,41,47
632,246,35,44
634,250,37,40
631,250,41,49
634,255,37,52
625,258,43,49
636,271,34,51
634,272,46,50
637,276,40,48
640,278,34,44
637,280,40,54
636,281,40,45
642,292,38,55
641,300,41,46
638,298,46,47
639,304,48,52
641,315,44,50
645,317,45,58
641,320,52,52
646,325,43,45
656,339,42,52
652,343,44,47
653,348,43,40
655,348,37,46
655,358,39,42
653,357,45,48
656,369,44,51
658,363,43,49
