218,161,69,101
245,156,53,100
260,172,68,85
285,148,77,104
315,141,62,110
340,151,62,112
311,156,65,105
284,163,66,101
247,158,67,90
234,150,60,105
208,144,62,101
186,138,62,99
168,134,54,118
165,142,67,102
186,139,49,105
156,141,71,107
142,152,57,99
112,148,93,103
119,147,65,108
137,151,70,107
189,156,66,96
258,152,61,106
306,143,47,108
311,144,60,90
305,131,55,106
306,143,77,102
298,151,72,101
267,148,59,96
242,158,76,90
203,157,64,99
174,163,69,81
164,159,57,92
152,159,59,92
156,150,53,103
165,148,71,110
184,170,63,90
172,162,59,97
178,161,55,97
172,151,56,109
161,159,55,92
167,162,49,111
156,151,66,110
114,153,84,106
126,157,64,92
164,140,56,89
182,126,38,85
184,116,45,86
165,120,50,81
166,128,47,82
188,133,60,76
218,121,60,88
249,128,52,92
244,142,56,83
237,140,62,79
235,135,41,87
245,142,46,84
264,151,56,84
303,164,69,94
373,186,64,98
392,212,43,79
388,211,47,81
338,221,61,78
331,190,52,97
323,163,67,106
321,155,46,95
334,149,46,87
330,151,70,73
330,154,41,68
293,142,43,78
268,151,44,73
254,147,56,70
265,154,41,63
261,146,47,73
