44,43,63,122
52,41,51,129
54,43,49,123
55,41,42,129
57,47,43,111
54,41,55,126
51,40,52,122
53,46,49,114
52,46,58,119
54,43,47,124
52,42,47,114
46,40,55,126
53,46,51,116
57,46,45,117
56,45,45,122
61,51,46,112
58,46,45,122
60,47,55,122
50,48,64,120
53,44,59,124
63,49,56,122
63,44,56,128
64,54,59,109
69,51,55,122
69,54,53,116
76,52,56,114
80,56,53,109
79,55,53,105
91,50,51,105
95,48,46,116
95,45,49,103
93,45,50,110
98,44,47,109
104,42,56,109
111,47,48,111
107,48,68,104
108,43,52,121
118,52,55,117
117,58,62,106
130,43,53,129
125,47,66,107
131,51,49,106
130,39,57,130
136,43,60,113
135,41,58,103
140,38,51,123
151,43,55,121
155,38,52,106
164,42,51,100
166,40,56,98
167,38,48,98
173,35,47,109
177,39,42,104
184,37,40,108
178,34,46,108
187,34,39,105
186,37,40,102
182,37,52,107
186,34,45,98
199,36,37,95
196,39,44,92
204,37,36,101
199,40,51,95
205,35,48,98
206,30,46,100
210,28,43,96
207,29,48,101
212,28,51,101
216,25,48,99
224,30,48,109
229,44,42,88
236,38,42,90
239,42,50,93
244,44,43,80
252,38,30,100
244,46,48,80
248,39,45,93
251,38,45,93
252,47,47,84
258,49,52,88
263,40,39,95
264,41,41,88
273,39,37,88
277,31,37,85
280,38,36,90
284,33,33,79
199,31,41,100
194,28,59,121
202,29,33,125
190,31,55,121
198,33,47,118
191,39,50,106
190,28,44,131
199,29,51,123
191,25,41,124
194,30,41,127
198,38,39,121
186,29,62,123
199,35,42,124
198,35,47,122
195,38,51,111
193,24,52,113
193,17,50,127
188,31,62,112
195,27,48,118
190,24,57,124
192,22,48,129
198,26,44,114
190,22,53,126
188,32,61,113
198,32,52,119
191,35,49,135
185,32,52,115
189,37,44,117
187,43,39,110
184,36,50,126
178,38,57,122
181,34,49,120
184,26,61,120
181,36,49,116
169,37,58,115
178,43,59,106
168,44,55,109
168,35,56,116
164,30,53,118
169,32,50,117
154,32,70,105
160,35,48,109
151,31,58,117
155,35,45,115
157,28,41,125
148,38,56,107
146,35,44,105
144,40,52,108
141,38,50,96
138,38,55,109
134,34,66,110
126,28,62,113
127,41,53,98
124,38,56,99
122,38,60,104
111,38,65,93
115,39,57,96
111,31,51,108
93,38,78,93
109,33,54,104
108,28,47,124
97,24,68,99
95,38,57,98
100,41,55,93
96,31,44,109
92,34,53,100
78,37,62,97
87,41,51,104
85,37,49,94
84,34,40,98
86,36,37,100
69,38,64,102
73,39,49,103
70,38,45,108
64,42,61,104
68,40,55,109
68,36,49,117
66,33,49,123
50,35,55,111
59,41,49,114
207,55,35,104
204,58,41,85
192,63,48,86
203,62,39,94
197,55,45,92
197,62,40,86
201,51,45,99
202,57,43,103
201,54,39,108
209,51,38,99
210,49,38,113
205,68,51,84
197,63,49,91
201,58,37,103
207,61,47,97
203,60,59,90
196,52,45,110
203,67,45,98
198,60,40,109
196,65,43,88
203,70,32,109
195,58,42,99
188,61,50,102
189,59,55,105
187,59,47,110
179,67,57,110
179,64,54,98
180,69,43,92
184,62,34,102
177,58,49,96
168,59,49,86
183,68,41,100
182,72,41,95
162,62,57,97
163,58,48,97
170,57,49,96
164,60,47,101
149,57,59,102
154,56,53,109
156,59,44,95
153,61,50,95
156,64,48,105
152,59,49,99
148,64,54,88
144,62,55,108
137,56,61,100
128,58,62,96
139,57,49,104
128,58,52,103
127,58,60,95
120,64,62,92
125,64,50,95
110,63,65,101
124,68,52,88
118,65,50,103
116,71,52,83
113,63,53,107
111,64,56,97
115,71,50,96
107,64,53,94
94,65,63,93
105,69,50,94
101,69,56,96
97,67,54,95
101,65,49,98
90,69,61,106
84,64,63,100
96,63,58,117
89,62,66,104
94,57,67,127
83,60,73,110
78,67,84,103
83,62,76,118
78,67,68,107
77,76,74,101
70,54,79,117
71,46,75,108
73,44,59,121
71,47,63,134
68,52,61,136
46,41,48,87
57,42,43,95
54,41,38,81
52,48,48,87
50,45,47,88
52,45,42,85
52,49,44,86
57,41,54,103
58,45,38,87
51,45,49,85
57,43,44,91
48,38,38,107
47,43,46,97
49,47,51,88
40,44,61,90
51,47,60,95
51,43,50,95
52,45,52,94
60,45,46,98
57,42,47,101
58,51,44,96
63,44,46,98
66,40,36,94
59,43,53,96
57,42,57,94
59,42,58,83
59,42,59,106
58,39,58,95
72,33,43,101
74,44,54,87
82,44,45,98
82,37,48,91
83,41,52,90
84,39,43,86
85,40,46,95
91,36,50,101
89,32,46,95
96,23,42,118
87,29,47,104
95,45,38,88
101,34,34,96
102,41,39,95
92,37,46,101
92,41,54,96
99,49,41,92
103,46,51,90
106,48,44,77
101,48,43,88
99,47,53,88
113,42,36,89
105,42,42,85
116,35,34,101
106,44,55,83
111,30,42,95
117,47,33,87
116,40,39,86
120,49,48,85
116,50,60,77
118,47,41,92
113,43,70,75
131,42,36,83
125,45,39,75
129,34,42,103
137,34,39,88
124,36,49,99
124,44,51,86
128,40,49,89
132,51,45,80
134,47,44,77
127,46,54,86
139,49,49,78
137,61,41,61
142,42,41,72
143,43,40,79
148,41,36,74
155,47,33,60
151,43,39,72
148,43,43,87
157,46,46,78
158,49,44,68
162,39,33,89
173,44,33,82
170,51,43,78
174,43,35,74
184,48,32,75
185,47,43,78
192,37,29,81
197,52,29,75
202,49,42,75
196,44,46,81
197,37,40,79
198,46,41,81
204,45,45,80
211,46,39,80
206,49,40,72
