1068,112,492,287
1062,118,476,299
1039,118,491,300
1036,124,494,299
1033,119,482,279
1044,143,504,275
1042,139,479,254
1021,139,492,273
1017,139,482,263
991,137,518,266
994,134,513,278
997,128,522,281
973,131,537,272
963,131,538,263
987,125,471,261
985,128,505,278
979,124,494,287
933,115,543,306
946,110,540,281
946,131,498,288
894,124,590,294
916,121,512,309
885,130,524,285
889,127,527,311
861,113,524,326
882,113,533,306
853,110,506,327
853,136,567,327
823,109,566,339
813,118,584,335
762,115,600,347
799,124,609,350
780,95,678,362
777,95,651,366
769,104,642,338
736,98,657,354
715,94,695,387
718,89,665,375
718,78,696,404
700,77,747,359
664,70,660,431
583,53,771,416
576,65,711,408
595,83,707,372
601,67,732,432
574,46,732,398
552,34,831,435
459,20,858,464
484,19,773,470
499,23,722,437
444,31,812,417
397,23,840,428
376,37,797,440
387,31,692,425
369,22,753,462
351,39,677,426
333,56,828,438
322,26,729,453
196,23,885,450
123,11,891,473
136,23,998,480
142,17,921,498
96,28,906,477
106,26,891,501
103,29,936,479
46,-1,1031,518
40,22,978,519
39,13,884,498
58,23,869,492
13,26,915,516
48,16,845,516
21,28,921,530
18,26,827,545
12,14,914,531
-101,-4,693,582
-14,11,1028,531
21,20,945,506
6,13,953,563
7,5,930,573
3,10,921,573
1176,175,831,551
760,256,1280,600
552,293,1454,546
366,322,1602,516
258,301,1530,480
252,317,1574,491
124,344,1437,459
19,371,1059,401
6,389,866,411
13,415,699,408
7,391,602,396
10,422,612,380
265,112,539,336
306,142,464,264
367,122,522,314
268,142,446,270
267,124,530,305
247,136,459,275
249,145,519,324
192,136,600,335
187,124,569,288
205,142,569,305
181,145,536,296
187,152,576,341
181,166,617,404
175,175,639,387
168,163,695,386
168,196,677,371
183,200,656,396
175,233,728,377
178,241,758,405
198,287,795,384
183,277,792,387
175,299,801,399
211,302,905,408
202,307,1002,468
193,326,947,483
234,353,1016,482
231,358,990,413
187,335,1094,482
196,352,1037,462
222,374,963,408
178,385,1134,530
232,385,1103,476
226,377,1191,506
211,377,1262,513
208,400,1218,480
231,404,1155,494
271,440,1211,480
304,404,1169,468
306,418,1160,479
351,416,1286,495
420,433,1355,512
430,407,1296,552
403,415,1397,506
459,448,1355,480
556,425,1281,531
528,443,1277,513
583,466,1275,488
613,422,1289,480
648,434,1220,537
724,457,1202,476
706,443,1224,470
795,410,1236,525
781,397,1221,558
826,412,1178,500
843,398,1161,513
856,383,1112,476
901,385,1004,468
909,364,1056,479
915,377,1059,549
930,382,1107,432
966,367,1064,476
975,373,1010,512
1018,371,990,435
1060,385,942,425
1024,361,936,440
1005,368,879,444
1044,367,822,417
1093,365,818,387
1081,340,812,411
1125,367,704,380
1105,376,696,392
1122,377,750,386
1126,370,660,353
1104,383,711,338
1171,361,632,365
1168,362,591,344
1168,374,621,377
1203,395,569,299
1215,388,509,308
1224,350,573,383
1267,371,467,312
1246,367,507,344
1281,383,462,290
1254,376,449,264
1255,383,485,281
1275,385,447,290
1294,380,428,276
1306,391,411,266
1336,404,386,267
1321,392,429,261
1308,410,404,252
1333,416,390,246
1330,425,386,255
1344,415,347,234
1314,395,392,261
1318,391,375,254
1315,401,386,275
1323,400,365,281
1299,424,401,233
1279,428,434,237
1338,439,365,225
1336,434,393,248
1029,436,446,411
1659,341,399,417
1689,370,375,419
1702,343,344,477
1624,377,372,458
1591,379,443,456
1527,340,405,419
1443,374,443,437
1449,359,536,461
1417,361,449,473
1345,407,497,435
1302,407,455,422
1329,424,389,387
1284,416,471,411
1225,410,455,369
1198,389,534,425
1156,421,494,441
1177,418,527,464
1158,421,515,417
1092,449,467,387
1062,439,453,363
1083,431,486,375
1054,431,444,383
