134,41,21,26
127,30,31,26
132,26,26,28
130,23,21,25
125,24,29,20
127,29,25,30
123,43,29,22
124,58,26,26
123,81,29,23
122,103,27,32
112,119,30,37
122,97,27,31
125,72,22,36
120,55,27,31
121,33,25,28
117,24,33,28
125,12,18,28
125,13,28,24
121,9,27,27
121,9,27,31
125,22,27,24
124,33,28,32
125,48,25,34
134,76,23,33
125,101,29,32
124,134,34,29
130,101,25,35
124,83,31,29
125,63,30,21
126,50,29,24
126,35,30,35
132,27,18,35
129,27,26,33
132,26,22,35
129,37,28,28
127,48,29,22
129,58,25,30
130,78,29,26
131,99,27,28
123,119,37,25
130,116,27,34
135,101,20,24
127,84,31,29
135,74,20,19
133,60,22,26
133,56,23,26
137,54,19,25
133,54,26,25
139,56,20,30
140,64,20,22
136,68,23,27
136,85,22,17
