399,122,116,202
394,122,135,198
339,118,117,209
334,113,157,230
293,123,109,226
291,131,125,221
263,134,127,206
265,135,138,225
257,128,144,235
248,129,142,208
224,111,107,215
218,116,128,223
235,114,115,224
235,128,108,207
209,111,133,231
203,115,112,206
203,123,101,207
193,123,134,235
190,120,98,223
191,132,99,226
187,134,99,233
203,149,94,208
206,146,98,237
214,127,102,229
213,123,102,249
214,125,95,252
209,130,108,234
205,107,112,264
212,115,121,231
192,94,124,283
204,101,135,237
224,100,110,264
226,102,98,224
222,107,113,244
222,118,117,241
224,115,137,263
205,125,99,245
205,119,104,232
179,130,132,264
165,140,129,231
158,128,137,260
171,145,110,223
120,109,129,249
120,117,115,236
74,96,108,258
40,119,138,236
46,129,141,258
48,110,126,235
48,105,119,253
39,110,125,268
107,84,139,259
128,65,131,271
126,69,135,264
149,83,147,284
163,86,145,275
176,90,120,272
192,111,140,263
192,122,141,272
202,123,139,262
218,147,148,263
210,164,152,264
210,163,167,294
224,188,137,248
228,195,153,257
224,178,149,259
247,203,130,259
241,205,135,259
251,201,135,268
265,198,141,280
273,206,112,259
269,196,137,282
269,193,150,272
292,191,102,259
271,175,128,281
298,186,126,301
254,176,136,293
265,162,125,305
262,162,129,294
273,162,110,274
429,123,123,260
402,120,123,268
431,120,123,272
420,122,128,240
421,114,138,268
417,113,134,268
430,122,119,255
413,97,128,304
425,123,126,269
434,113,140,260
413,90,134,287
419,106,130,266
432,107,138,286
432,103,126,274
434,110,126,287
441,107,125,304
434,110,119,290
447,96,122,292
462,98,127,324
450,100,118,322
444,97,121,296
475,96,113,294
464,97,104,274
467,105,118,290
461,106,117,267
464,114,132,270
460,111,121,292
462,108,109,311
462,95,123,318
461,129,126,276
459,115,146,286
476,118,112,285
469,108,146,295
468,106,135,317
480,108,118,288
461,99,149,309
470,105,166,326
449,96,143,316
461,106,163,315
479,115,162,297
472,91,143,302
482,94,145,334
471,95,141,305
479,103,152,305
477,96,154,323
448,77,173,346
464,93,158,321
466,111,143,303
455,93,131,301
440,74,155,321
434,90,140,282
445,104,154,310
408,89,138,288
410,98,127,296
408,84,134,309
392,85,126,319
378,89,144,308
366,101,154,293
353,83,139,321
359,81,135,359
334,83,133,294
303,83,141,334
312,99,102,322
293,71,125,354
293,83,119,325
283,93,114,297
262,85,124,311
268,77,121,307
250,69,159,340
233,72,135,362
257,101,148,314
243,80,139,368
243,69,136,353
251,80,134,332
248,83,129,330
261,93,141,352
245,89,134,359
251,86,129,308
264,83,142,315
263,77,130,342
256,86,124,323
255,79,148,324
276,98,126,292
279,96,121,285
280,98,121,312
280,93,137,307
284,118,130,261
295,87,140,305
293,109,142,253
313,115,144,298
320,127,130,261
333,126,142,289
350,123,129,272
360,109,117,302
369,107,124,314
384,110,137,284
392,110,127,276
387,104,151,277
414,125,145,306
411,120,154,306
424,122,135,269
424,121,147,297
416,123,117,281
449,112,142,273
447,117,134,302
475,122,142,280
491,128,127,295
511,132,137,255
513,123,143,299
517,120,141,298
540,142,140,274
541,125,159,292
553,139,152,288
585,140,144,272
581,150,126,243
578,152,173,278
608,147,136,271
603,144,137,240
612,150,160,295
617,148,131,231
603,132,144,234
604,135,96,237
585,130,128,244
595,129,134,224
591,155,121,220
587,133,92,288
566,113,130,298
561,113,125,326
561,132,135,277
36,130,115,163
51,106,109,238
62,143,113,216
61,162,155,221
70,155,133,222
81,152,127,248
72,185,148,253
47,180,137,245
34,140,122,286
12,127,142,326
11,142,170,318
74,138,135,286
90,136,147,302
117,134,170,263
154,116,152,311
191,133,141,271
203,158,155,302
230,138,137,304
268,134,115,264
274,131,121,272
331,137,138,261
335,152,141,260
365,141,124,296
388,149,153,279
409,144,115,301
421,148,126,309
416,160,151,250
416,147,132,298
443,147,134,289
456,138,132,276
470,127,138,296
470,144,127,281
482,133,142,322
474,111,148,312
481,118,119,305
494,114,144,327
519,130,123,306
515,134,121,314
516,122,136,293
523,123,120,283
518,134,107,297
503,140,115,302
513,138,119,273
504,142,128,279
438,147,132,264
450,151,123,265
443,150,131,258
453,162,98,250
414,156,109,254
412,143,137,253
414,156,103,263
360,138,128,262
361,150,117,255
369,146,101,268
353,158,143,244
350,136,151,284
353,140,107,251
377,138,107,288
355,145,129,270
352,125,124,288
352,137,123,304
349,138,128,291
350,139,149,296
355,116,139,306
334,129,153,314
344,128,145,308
339,138,157,309
343,140,167,295
345,120,149,333
350,136,152,307
351,140,170,292
342,135,161,286
345,122,178,309
342,141,149,270
332,130,149,290
340,132,148,287
321,120,169,311
332,134,122,287
332,139,137,267
325,121,148,289
321,102,202,365
333,121,132,305
337,117,140,294
339,123,119,292
316,108,168,331
338,121,154,306
306,106,151,336
312,89,159,361
326,104,145,333
325,109,135,326
335,107,124,327
330,103,135,323
325,96,182,305
325,94,184,297
333,125,155,305
334,113,138,259
327,86,185,298
336,108,164,290
350,102,143,273
348,101,149,301
349,108,171,326
365,119,130,278
349,95,159,300
390,111,113,272
364,99,150,311
380,102,145,310
385,91,140,297
385,107,161,306
403,91,149,323
412,102,158,305
432,99,137,316
445,95,129,337
448,105,145,314
454,99,155,317
478,98,131,338
478,111,156,321
473,99,158,313
492,102,142,320
485,98,153,332
510,105,140,327
514,126,139,305
506,93,164,338
506,99,149,335
514,89,151,328
515,102,147,320
532,113,132,300
546,129,133,306
526,108,143,306
538,123,151,313
531,114,117,316
543,126,128,309
542,118,111,295
526,120,133,289
495,104,136,307
506,88,126,337
477,104,136,292
489,108,126,327
443,120,119,294
435,106,97,289
424,116,122,308
384,125,114,292
337,139,162,308
309,139,131,265
281,138,147,279
282,139,151,294
252,125,151,278
270,127,156,316
234,157,190,271
249,130,166,290
252,142,140,253
265,150,145,277
287,160,136,256
251,123,150,291
260,119,139,251
262,109,139,306
278,147,120,307
255,127,138,296
264,114,126,268
259,136,118,293
263,142,139,268
259,109,148,300
232,121,174,331
245,147,158,285
258,110,128,288
248,113,142,279
237,120,145,269
249,133,134,326
249,119,109,285
248,104,122,316
256,123,103,305
263,92,130,306
301,85,123,293
302,83,115,315
298,85,105,296
313,79,108,332
288,86,137,310
310,63,130,373
317,69,145,284
310,55,116,341
307,47,133,344
303,49,144,355
315,48,140,364
308,40,132,359
