130,42,79,193
127,39,76,183
125,58,79,171
121,55,75,164
110,63,71,168
100,57,66,167
89,52,72,181
89,63,82,171
89,73,69,145
88,59,77,169
99,59,64,188
84,52,74,189
91,63,66,150
80,60,62,171
67,56,74,178
62,58,79,184
69,57,57,156
50,55,71,176
52,64,90,161
43,49,70,167
43,56,63,167
35,51,72,176
33,59,72,153
37,48,89,176
32,31,88,196
37,45,74,172
47,49,60,174
32,54,62,156
38,58,51,165
25,57,69,165
25,55,68,157
22,55,68,170
10,54,78,164
16,53,66,177
14,57,60,160
4,56,68,162
6,52,66,170
300,72,66,155
296,61,68,169
297,63,62,162
301,58,57,172
295,64,51,166
291,60,66,179
277,59,64,165
268,68,82,168
273,64,79,170
261,68,87,161
259,69,80,155
256,63,81,175
250,58,76,165
243,72,86,161
236,65,94,182
234,69,82,166
229,66,79,164
224,63,85,179
210,62,109,154
204,58,91,188
212,59,83,166
223,65,63,164
215,51,75,174
193,38,84,193
192,45,83,186
210,45,55,192
210,47,53,195
207,49,58,179
190,49,72,181
192,53,68,167
188,47,54,188
190,55,61,168
183,50,61,188
176,56,72,171
165,60,75,157
171,56,75,178
170,58,71,173
167,50,62,185
168,51,60,182
156,46,65,189
161,48,54,181
158,50,57,183
147,48,73,181
152,35,56,196
139,49,66,195
140,51,62,185
134,52,61,174
127,44,61,186
123,41,73,195
106,43,79,187
111,43,68,177
108,44,64,192
98,45,62,171
103,46,45,187
87,33,64,188
91,35,58,194
91,37,53,182
76,44,55,183
76,44,58,189
77,42,58,187
72,52,66,174
64,45,65,175
67,46,65,174
57,34,60,183
42,36,65,174
57,42,50,187
41,51,66,186
42,54,59,158
32,54,72,162
40,42,47,170
30,46,65,170
19,46,72,188
27,48,54,157
17,47,55,169
21,49,56,167
18,48,52,162
19,47,48,167
12,42,55,163
7,47,57,159
10,49,49,165
316,57,40,165
298,56,65,152
299,53,59,163
299,60,53,156
298,60,61,158
304,62,40,163
291,66,55,147
283,61,66,168
285,72,56,146
275,56,67,164
279,52,48,172
270,54,52,170
271,49,57,183
258,52,66,182
262,57,62,180
250,51,68,175
235,46,77,177
243,50,63,182
239,57,64,168
234,57,54,170
234,36,52,188
218,52,61,179
210,61,63,158
211,63,58,158
212,61,65,162
188,53,79,160
179,58,75,166
196,57,58,177
198,57,55,176
176,58,64,184
181,55,50,161
177,51,51,190
168,54,55,177
165,51,72,176
151,52,56,183
133,64,81,192
145,53,58,185
135,61,71,174
144,53,52,186
132,54,59,182
131,54,56,169
123,51,58,189
103,56,77,168
120,64,57,158
118,60,54,173
111,70,46,162
95,61,76,157
97,58,59,171
86,51,60,187
91,51,47,189
82,57,61,169
78,60,52,176
66,56,66,158
63,50,70,168
57,52,60,178
58,62,47,177
57,57,55,171
54,63,56,164
44,53,58,166
33,60,66,168
28,60,70,182
35,58,53,171
25,56,60,170
27,56,58,166
20,52,56,171
16,53,51,170
7,47,55,177
6,53,57,173
305,72,50,172
289,54,69,159
303,62,44,164
291,73,61,149
289,67,49,143
278,70,68,143
275,70,50,166
279,73,56,140
280,56,58,186
271,66,73,178
256,58,75,171
259,60,72,176
259,60,59,170
255,57,73,182
247,57,61,173
242,53,72,178
242,48,59,187
230,54,74,173
207,42,85,182
223,66,72,180
220,51,60,179
215,56,65,164
211,63,67,172
206,55,57,168
198,50,59,182
186,65,65,167
170,59,71,179
166,42,72,179
160,52,78,163
164,62,75,167
164,52,56,174
162,54,64,186
154,49,63,182
152,54,66,182
150,51,53,174
140,51,82,167
142,55,59,181
128,60,72,165
123,53,70,187
124,63,72,165
116,64,67,161
111,54,57,169
106,55,68,158
87,50,67,194
89,59,49,175
84,67,61,153
87,57,49,166
71,55,70,175
74,49,54,190
67,43,48,194
59,42,62,195
55,52,49,188
42,52,72,184
39,43,65,199
32,57,77,173
31,45,60,189
33,46,48,191
25,60,57,171
7,57,69,169
4,48,64,173
13,53,51,162
5,56,47,175
10,57,55,179
8,58,58,186
12,53,75,179
17,59,66,171
27,58,57,178
34,49,66,183
33,53,62,186
38,61,72,178
35,60,79,170
43,58,81,177
51,60,66,162
60,60,71,169
63,64,69,157
65,54,70,180
74,52,68,182
82,43,65,184
87,40,60,187
89,47,70,180
89,42,74,192
89,42,84,180
94,44,72,185
101,35,66,200
102,39,66,200
88,49,82,160
106,33,68,207
101,52,72,171
103,39,69,188
106,27,73,208
106,31,58,205
100,32,74,195
101,23,79,189
110,26,66,203
114,31,66,185
111,33,63,205
113,28,69,178
123,28,49,201
126,24,61,201
127,30,68,183
143,34,59,202
144,36,64,185
152,39,61,190
147,34,80,189
166,35,56,209
164,45,71,186
165,48,71,181
154,40,80,178
169,50,78,170
159,41,86,183
175,46,58,182
179,39,66,191
194,39,51,197
186,43,68,186
187,28,60,214
189,23,63,209
191,27,69,205
194,25,71,206
192,30,78,203
195,35,78,190
197,39,79,196
208,32,70,197
209,32,71,207
213,48,51,179
197,17,82,213
205,37,89,190
195,35,100,202
212,47,88,188
225,47,71,192
2,65,65,166
2,65,65,167
2,65,66,164
6,64,59,170
3,64,63,166
6,58,74,175
13,59,69,178
14,65,63,163
16,65,72,175
24,55,68,182
22,59,79,172
22,60,78,172
40,57,68,180
40,56,62,172
43,54,77,180
46,57,86,166
49,57,79,178
67,46,53,173
51,51,78,167
56,57,59,197
49,48,78,165
66,37,60,186
63,40,66,177
60,40,63,183
64,37,59,193
76,45,52,169
74,40,54,181
76,46,63,176
84,41,68,181
81,33,76,192
80,42,66,197
88,46,63,183
102,42,54,187
103,38,63,195
103,59,70,179
90,51,88,178
104,47,76,185
110,45,65,187
113,33,69,201
124,50,60,196
113,56,72,178
125,46,64,188
131,54,52,175
130,45,80,183
137,48,63,178
137,49,65,179
136,50,82,179
152,61,63,168
149,48,83,199
155,58,66,191
163,67,74,177
176,48,69,193
178,46,54,164
180,54,62,182
181,64,67,179
186,51,62,183
186,51,62,200
191,69,68,168
206,51,53,172
213,56,49,175
216,54,54,174
218,56,58,179
225,63,41,164
228,45,64,165
241,45,53,159
239,54,52,166
233,43,51,161
229,57,48,164
243,55,44,164
237,55,59,163
241,61,58,173
250,53,52,149
256,52,63,158
253,46,59,164
249,45,60,172
263,54,48,178
256,67,65,169
257,59,63,175
281,46,43,168
272,47,56,169
280,49,48,171
285,52,40,163
15,58,56,160
6,70,81,148
13,54,58,164
25,60,62,165
21,56,61,161
33,73,61,154
24,66,72,141
41,68,41,153
27,49,76,171
32,59,67,154
42,68,61,159
53,69,45,141
42,61,75,145
53,74,62,156
49,61,73,162
53,68,56,153
47,61,73,161
68,59,60,161
60,63,74,159
85,48,50,169
83,78,54,140
88,64,51,137
89,60,63,158
93,52,62,172
98,64,57,157
101,62,56,139
108,54,51,174
97,64,77,150
104,45,63,181
107,53,65,144
125,53,52,169
113,61,65,175
117,56,60,175
135,58,42,168
136,67,51,149
136,67,54,171
138,78,58,167
150,58,54,165
149,60,78,155
160,58,69,159
148,44,67,169
164,48,51,180
180,60,52,167
176,59,67,176
189,64,46,140
190,66,55,153
183,54,77,159
189,49,70,170
194,64,69,157
200,51,82,178
212,56,81,166
221,48,61,173
224,64,63,151
234,64,51,154
227,66,66,135
243,52,44,170
244,65,63,153
258,60,52,160
259,52,55,164
274,55,42,172
267,45,52,172
269,59,50,172
260,56,61,163
290,51,42,169
282,41,52,162
281,50,57,153
285,53,50,163
284,67,58,141
145,60,51,122
136,60,64,147
127,53,64,155
125,69,74,160
136,60,61,152
120,62,63,155
127,72,55,138
126,62,59,159
114,71,77,143
115,66,77,143
116,62,74,145
116,68,75,162
118,76,62,136
120,53,61,153
118,59,64,161
123,55,69,157
119,58,65,156
124,61,49,154
119,60,63,151
120,57,65,156
122,57,62,164
120,63,80,144
124,55,70,143
123,56,72,155
112,63,66,149
120,58,58,168
117,57,76,149
113,59,70,159
108,55,76,172
120,57,60,171
104,48,84,179
111,51,75,168
114,69,82,145
130,64,70,187
106,65,95,151
113,68,94,152
124,78,75,156
111,80,96,153
133,45,81,178
117,64,92,146
128,53,78,166
119,60,79,146
120,49,82,166
175,35,86,202
168,32,97,185
172,29,92,204
169,28,86,206
172,32,88,196
163,17,103,231
160,34,93,189
170,27,80,190
154,28,89,210
155,22,73,219
141,30,65,208
128,30,78,201
121,26,72,199
124,17,76,217
120,23,75,215
106,6,81,228
94,17,75,198
101,23,72,210
99,21,82,219
102,19,72,205
91,19,76,198
85,17,80,192
96,17,67,210
90,22,68,193
75,20,75,210
76,20,71,200
81,13,61,235
66,26,67,215
65,27,69,226
56,24,81,208
54,28,76,206
57,20,74,211
56,25,73,201
37,21,79,207
41,26,73,200
39,24,61,207
42,14,59,216
36,30,60,186
146,55,43,156
144,53,49,137
148,53,51,142
134,59,54,139
138,58,70,154
138,53,63,139
136,55,64,142
137,62,70,141
139,48,63,139
133,58,55,130
134,57,68,131
146,51,43,142
147,45,49,136
140,53,44,138
145,50,57,134
148,47,46,142
145,44,58,133
148,31,38,145
137,38,56,137
129,33,67,140
124,43,73,118
32,40,66,188
39,41,64,190
43,35,63,184
33,43,84,155
59,28,39,212
45,30,64,190
48,42,63,174
42,39,73,192
38,36,84,177
59,37,76,200
65,49,65,164
63,46,66,175
58,57,77,182
60,45,68,183
75,54,67,176
91,55,55,179
87,50,69,182
80,46,80,191
96,59,63,180
102,40,76,189
105,38,58,179
111,38,45,191
